Pathway	Ko	Name
ko04990	K23858	Domain-containing proteins not elsewhere classified
ko04990	K23859	Domain-containing proteins not elsewhere classified
ko04990	K23860	Domain-containing proteins not elsewhere classified
ko04990	K19464	Domain-containing proteins not elsewhere classified
ko04990	K23861	Domain-containing proteins not elsewhere classified
ko04990	K24020	Domain-containing proteins not elsewhere classified
ko04990	K24021	Domain-containing proteins not elsewhere classified
ko04990	K23282	Domain-containing proteins not elsewhere classified
ko04990	K15348	Domain-containing proteins not elsewhere classified
ko04990	K24022	Domain-containing proteins not elsewhere classified
ko04990	K24023	Domain-containing proteins not elsewhere classified
ko04990	K23488	Domain-containing proteins not elsewhere classified
ko04990	K24024	Domain-containing proteins not elsewhere classified
ko04990	K24025	Domain-containing proteins not elsewhere classified
ko04990	K24026	Domain-containing proteins not elsewhere classified
ko04990	K24027	Domain-containing proteins not elsewhere classified
ko04990	K14752	Domain-containing proteins not elsewhere classified
ko04990	K20234	Domain-containing proteins not elsewhere classified
ko04990	K24036	Domain-containing proteins not elsewhere classified
ko04990	K24037	Domain-containing proteins not elsewhere classified
ko04990	K24038	Domain-containing proteins not elsewhere classified
ko04990	K12461	Domain-containing proteins not elsewhere classified
ko04990	K24039	Domain-containing proteins not elsewhere classified
ko04990	K24035	Domain-containing proteins not elsewhere classified
ko04990	K04530	Domain-containing proteins not elsewhere classified
ko04990	K23898	Domain-containing proteins not elsewhere classified
ko04990	K23899	Domain-containing proteins not elsewhere classified
ko04990	K23900	Domain-containing proteins not elsewhere classified
ko04990	K23901	Domain-containing proteins not elsewhere classified
ko04990	K23531	Domain-containing proteins not elsewhere classified
ko04990	K23849	Domain-containing proteins not elsewhere classified
ko04990	K17259	Domain-containing proteins not elsewhere classified
ko04990	K23837	Domain-containing proteins not elsewhere classified
ko04990	K23838	Domain-containing proteins not elsewhere classified
ko04990	K23839	Domain-containing proteins not elsewhere classified
ko04990	K23850	Domain-containing proteins not elsewhere classified
ko04990	K23851	Domain-containing proteins not elsewhere classified
ko04990	K23853	Domain-containing proteins not elsewhere classified
ko04990	K22827	Domain-containing proteins not elsewhere classified
ko04990	K22828	Domain-containing proteins not elsewhere classified
ko04990	K23843	Domain-containing proteins not elsewhere classified
ko04990	K19932	Domain-containing proteins not elsewhere classified
ko04990	K23854	Domain-containing proteins not elsewhere classified
ko04990	K23846	Domain-containing proteins not elsewhere classified
ko04990	K23847	Domain-containing proteins not elsewhere classified
ko04990	K19936	Domain-containing proteins not elsewhere classified
ko04990	K23848	Domain-containing proteins not elsewhere classified
ko04990	K23855	Domain-containing proteins not elsewhere classified
ko04990	K23758	Domain-containing proteins not elsewhere classified
ko04990	K23759	Domain-containing proteins not elsewhere classified
ko04990	K23760	Domain-containing proteins not elsewhere classified
ko04990	K23761	Domain-containing proteins not elsewhere classified
ko04990	K23762	Domain-containing proteins not elsewhere classified
ko04990	K23764	Domain-containing proteins not elsewhere classified
ko04990	K21126	Domain-containing proteins not elsewhere classified
ko04990	K21127	Domain-containing proteins not elsewhere classified
ko04990	K21128	Domain-containing proteins not elsewhere classified
ko04990	K17274	Domain-containing proteins not elsewhere classified
ko04990	K23765	Domain-containing proteins not elsewhere classified
ko04990	K23766	Domain-containing proteins not elsewhere classified
ko04990	K23767	Domain-containing proteins not elsewhere classified
ko04990	K23768	Domain-containing proteins not elsewhere classified
ko04990	K23769	Domain-containing proteins not elsewhere classified
ko04990	K23757	Domain-containing proteins not elsewhere classified
ko04990	K23770	Domain-containing proteins not elsewhere classified
ko04990	K23771	Domain-containing proteins not elsewhere classified
ko04990	K14734	Domain-containing proteins not elsewhere classified
ko04990	K23772	Domain-containing proteins not elsewhere classified
ko04990	K14757	Domain-containing proteins not elsewhere classified
ko04990	K23908	Domain-containing proteins not elsewhere classified
ko04990	K23909	Domain-containing proteins not elsewhere classified
ko04990	K23929	Domain-containing proteins not elsewhere classified
ko04990	K23029	Domain-containing proteins not elsewhere classified
ko04990	K23921	Domain-containing proteins not elsewhere classified
ko04990	K23922	Domain-containing proteins not elsewhere classified
ko04990	K23912	Domain-containing proteins not elsewhere classified
ko04990	K23915	Domain-containing proteins not elsewhere classified
ko04990	K23923	Domain-containing proteins not elsewhere classified
ko04990	K23924	Domain-containing proteins not elsewhere classified
ko04990	K08328	Domain-containing proteins not elsewhere classified
ko04990	K19695	Domain-containing proteins not elsewhere classified
ko04990	K03213	Domain-containing proteins not elsewhere classified
ko04990	K20371	Domain-containing proteins not elsewhere classified
ko04990	K23925	Domain-containing proteins not elsewhere classified
ko04990	K23902	Domain-containing proteins not elsewhere classified
ko04990	K23905	Domain-containing proteins not elsewhere classified
ko04990	K06711	Domain-containing proteins not elsewhere classified
ko04990	K23926	Domain-containing proteins not elsewhere classified
ko04990	K17199	Domain-containing proteins not elsewhere classified
ko04990	K04350	Domain-containing proteins not elsewhere classified
ko04990	K12361	Domain-containing proteins not elsewhere classified
ko04990	K12362	Domain-containing proteins not elsewhere classified
ko04990	K12363	Domain-containing proteins not elsewhere classified
ko04990	K13764	Domain-containing proteins not elsewhere classified
ko04990	K23927	Domain-containing proteins not elsewhere classified
ko04990	K04962	Domain-containing proteins not elsewhere classified
ko04990	K23928	Domain-containing proteins not elsewhere classified
ko04990	K05747	Domain-containing proteins not elsewhere classified
ko04990	K24046	Domain-containing proteins not elsewhere classified
ko04990	K24047	Domain-containing proteins not elsewhere classified
ko04990	K21880	Domain-containing proteins not elsewhere classified
ko04990	K24048	Domain-containing proteins not elsewhere classified
ko04990	K24049	Domain-containing proteins not elsewhere classified
ko04990	K21109	Domain-containing proteins not elsewhere classified
ko04990	K06091	Domain-containing proteins not elsewhere classified
ko04990	K23783	Domain-containing proteins not elsewhere classified
ko04990	K17536	Domain-containing proteins not elsewhere classified
ko04990	K23784	Domain-containing proteins not elsewhere classified
ko04990	K24053	Domain-containing proteins not elsewhere classified
ko04990	K24054	Domain-containing proteins not elsewhere classified
ko04990	K24055	Domain-containing proteins not elsewhere classified
ko04990	K24057	Domain-containing proteins not elsewhere classified
ko04990	K24058	Domain-containing proteins not elsewhere classified
ko04990	K24059	Domain-containing proteins not elsewhere classified
ko04990	K24056	Domain-containing proteins not elsewhere classified
ko04990	K22862	Domain-containing proteins not elsewhere classified
ko04990	K21882	Domain-containing proteins not elsewhere classified
ko04990	K24060	Domain-containing proteins not elsewhere classified
ko04990	K24061	Domain-containing proteins not elsewhere classified
ko04990	K24062	Domain-containing proteins not elsewhere classified
ko04990	K24065	Domain-containing proteins not elsewhere classified
ko04990	K24066	Domain-containing proteins not elsewhere classified
ko04990	K24067	Domain-containing proteins not elsewhere classified
ko04990	K27395	Domain-containing proteins not elsewhere classified
ko04990	K17917	Domain-containing proteins not elsewhere classified
ko04990	K17918	Domain-containing proteins not elsewhere classified
ko04990	K17919	Domain-containing proteins not elsewhere classified
ko04990	K17920	Domain-containing proteins not elsewhere classified
ko04990	K17921	Domain-containing proteins not elsewhere classified
ko04990	K17922	Domain-containing proteins not elsewhere classified
ko04990	K17923	Domain-containing proteins not elsewhere classified
ko04990	K17924	Domain-containing proteins not elsewhere classified
ko04990	K17925	Domain-containing proteins not elsewhere classified
ko04990	K17926	Domain-containing proteins not elsewhere classified
ko04990	K17927	Domain-containing proteins not elsewhere classified
ko04990	K17928	Domain-containing proteins not elsewhere classified
ko04990	K17929	Domain-containing proteins not elsewhere classified
ko04990	K17930	Domain-containing proteins not elsewhere classified
ko04990	K17931	Domain-containing proteins not elsewhere classified
ko04990	K17932	Domain-containing proteins not elsewhere classified
ko04990	K17941	Domain-containing proteins not elsewhere classified
ko04990	K17916	Domain-containing proteins not elsewhere classified
ko04990	K17887	Domain-containing proteins not elsewhere classified
ko04990	K17933	Domain-containing proteins not elsewhere classified
ko04990	K17936	Domain-containing proteins not elsewhere classified
ko04990	K17934	Domain-containing proteins not elsewhere classified
ko04990	K17935	Domain-containing proteins not elsewhere classified
ko04990	K17937	Domain-containing proteins not elsewhere classified
ko04990	K21996	Domain-containing proteins not elsewhere classified
ko04990	K24094	Domain-containing proteins not elsewhere classified
ko04990	K24095	Domain-containing proteins not elsewhere classified
ko04990	K10053	Domain-containing proteins not elsewhere classified
ko04990	K22751	Domain-containing proteins not elsewhere classified
ko04990	K22752	Domain-containing proteins not elsewhere classified
ko04990	K24630	Domain-containing proteins not elsewhere classified
ko04990	K24631	Domain-containing proteins not elsewhere classified
ko04990	K24632	Domain-containing proteins not elsewhere classified
ko04990	K24633	Domain-containing proteins not elsewhere classified
ko04990	K24634	Domain-containing proteins not elsewhere classified
ko04990	K24635	Domain-containing proteins not elsewhere classified
ko04990	K24674	Domain-containing proteins not elsewhere classified
ko04990	K24676	Domain-containing proteins not elsewhere classified
ko04990	K24684	Domain-containing proteins not elsewhere classified
ko04990	K24685	Domain-containing proteins not elsewhere classified
ko04990	K24686	Domain-containing proteins not elsewhere classified
ko04990	K12163	Domain-containing proteins not elsewhere classified
ko04990	K24687	Domain-containing proteins not elsewhere classified
ko04990	K26145	Domain-containing proteins not elsewhere classified
ko04990	K26146	Domain-containing proteins not elsewhere classified
ko04990	K26147	Domain-containing proteins not elsewhere classified
ko04990	K24642	Domain-containing proteins not elsewhere classified
ko04990	K24691	Domain-containing proteins not elsewhere classified
ko04990	K26542	Domain-containing proteins not elsewhere classified
ko04990	K19325	Domain-containing proteins not elsewhere classified
ko04990	K24945	Domain-containing proteins not elsewhere classified
ko04990	K24098	Domain-containing proteins not elsewhere classified
ko04990	K15612	Domain-containing proteins not elsewhere classified
ko04990	K24099	Domain-containing proteins not elsewhere classified
ko04990	K24412	Domain-containing proteins not elsewhere classified
ko04990	K24413	Domain-containing proteins not elsewhere classified
ko04990	K14365	Domain-containing proteins not elsewhere classified
ko04990	K14380	Domain-containing proteins not elsewhere classified
ko04990	K24414	Domain-containing proteins not elsewhere classified
ko04990	K24415	Domain-containing proteins not elsewhere classified
ko04990	K23354	Domain-containing proteins not elsewhere classified
ko04990	K05760	Domain-containing proteins not elsewhere classified
ko04990	K24314	Domain-containing proteins not elsewhere classified
ko04990	K24315	Domain-containing proteins not elsewhere classified
ko04990	K24270	Domain-containing proteins not elsewhere classified
ko04990	K24417	Domain-containing proteins not elsewhere classified
ko04990	K23353	Domain-containing proteins not elsewhere classified
ko04990	K19867	Domain-containing proteins not elsewhere classified
ko04990	K24420	Domain-containing proteins not elsewhere classified
ko04990	K24421	Domain-containing proteins not elsewhere classified
ko04990	K24416	Domain-containing proteins not elsewhere classified
ko04990	K24422	Domain-containing proteins not elsewhere classified
ko04990	K24423	Domain-containing proteins not elsewhere classified
ko04990	K24424	Domain-containing proteins not elsewhere classified
ko04990	K15617	Domain-containing proteins not elsewhere classified
ko04990	K24143	Domain-containing proteins not elsewhere classified
ko04990	K07379	Domain-containing proteins not elsewhere classified
ko04990	K07380	Domain-containing proteins not elsewhere classified
ko04990	K24337	Domain-containing proteins not elsewhere classified
ko04990	K24338	Domain-containing proteins not elsewhere classified
ko04990	K24341	Domain-containing proteins not elsewhere classified
ko04990	K19601	Domain-containing proteins not elsewhere classified
ko04990	K24342	Domain-containing proteins not elsewhere classified
ko04990	K24332	Domain-containing proteins not elsewhere classified
ko04990	K24333	Domain-containing proteins not elsewhere classified
ko04990	K20051	Domain-containing proteins not elsewhere classified
ko04990	K23664	Domain-containing proteins not elsewhere classified
ko04990	K24334	Domain-containing proteins not elsewhere classified
ko04990	K24068	Domain-containing proteins not elsewhere classified
ko04990	K24331	Domain-containing proteins not elsewhere classified
ko04990	K24318	Domain-containing proteins not elsewhere classified
ko04990	K24319	Domain-containing proteins not elsewhere classified
ko04990	K05717	Domain-containing proteins not elsewhere classified
ko04990	K01328	Domain-containing proteins not elsewhere classified
ko04990	K24474	Domain-containing proteins not elsewhere classified
ko04990	K24475	Domain-containing proteins not elsewhere classified
ko04990	K24477	Domain-containing proteins not elsewhere classified
ko04990	K24478	Domain-containing proteins not elsewhere classified
ko04990	K24479	Domain-containing proteins not elsewhere classified
ko04990	K24480	Domain-containing proteins not elsewhere classified
ko04990	K24481	Domain-containing proteins not elsewhere classified
ko04990	K24482	Domain-containing proteins not elsewhere classified
ko04990	K24483	Domain-containing proteins not elsewhere classified
ko04990	K16362	Domain-containing proteins not elsewhere classified
ko04990	K24484	Domain-containing proteins not elsewhere classified
ko04990	K24485	Domain-containing proteins not elsewhere classified
ko04990	K24486	Domain-containing proteins not elsewhere classified
ko04990	K24487	Domain-containing proteins not elsewhere classified
ko04990	K24488	Domain-containing proteins not elsewhere classified
ko04990	K24489	Domain-containing proteins not elsewhere classified
ko04990	K24490	Domain-containing proteins not elsewhere classified
ko04990	K16354	Domain-containing proteins not elsewhere classified
ko04990	K16355	Domain-containing proteins not elsewhere classified
ko04990	K16356	Domain-containing proteins not elsewhere classified
ko04990	K16357	Domain-containing proteins not elsewhere classified
ko04990	K16358	Domain-containing proteins not elsewhere classified
ko04990	K24491	Domain-containing proteins not elsewhere classified
ko04990	K24492	Domain-containing proteins not elsewhere classified
ko04990	K24493	Domain-containing proteins not elsewhere classified
ko04990	K24494	Domain-containing proteins not elsewhere classified
ko04990	K24495	Domain-containing proteins not elsewhere classified
ko04990	K24496	Domain-containing proteins not elsewhere classified
ko04990	K24497	Domain-containing proteins not elsewhere classified
ko04990	K24499	Domain-containing proteins not elsewhere classified
ko04990	K24500	Domain-containing proteins not elsewhere classified
ko04990	K07296	Domain-containing proteins not elsewhere classified
ko04990	K24211	Domain-containing proteins not elsewhere classified
ko04990	K24212	Domain-containing proteins not elsewhere classified
ko04990	K24218	Domain-containing proteins not elsewhere classified
ko04990	K24213	Domain-containing proteins not elsewhere classified
ko04990	K24214	Domain-containing proteins not elsewhere classified
ko04990	K24235	Domain-containing proteins not elsewhere classified
ko04990	K19470	Domain-containing proteins not elsewhere classified
ko04990	K24236	Domain-containing proteins not elsewhere classified
ko04990	K24237	Domain-containing proteins not elsewhere classified
ko04990	K21410	Domain-containing proteins not elsewhere classified
ko04990	K24381	Domain-containing proteins not elsewhere classified
ko04990	K24246	Domain-containing proteins not elsewhere classified
ko04990	K24247	Domain-containing proteins not elsewhere classified
ko04990	K24248	Domain-containing proteins not elsewhere classified
ko04990	K24358	Domain-containing proteins not elsewhere classified
ko04990	K24427	Domain-containing proteins not elsewhere classified
ko04990	K24428	Domain-containing proteins not elsewhere classified
ko04990	K24429	Domain-containing proteins not elsewhere classified
ko04990	K24430	Domain-containing proteins not elsewhere classified
ko04990	K23369	Domain-containing proteins not elsewhere classified
ko04990	K24432	Domain-containing proteins not elsewhere classified
ko04990	K23377	Domain-containing proteins not elsewhere classified
ko04990	K24433	Domain-containing proteins not elsewhere classified
ko04990	K24434	Domain-containing proteins not elsewhere classified
ko04990	K24435	Domain-containing proteins not elsewhere classified
ko04990	K24436	Domain-containing proteins not elsewhere classified
ko04990	K24437	Domain-containing proteins not elsewhere classified
ko04990	K24461	Domain-containing proteins not elsewhere classified
ko04990	K24462	Domain-containing proteins not elsewhere classified
ko04990	K24463	Domain-containing proteins not elsewhere classified
ko04990	K24469	Domain-containing proteins not elsewhere classified
ko04990	K06826	Domain-containing proteins not elsewhere classified
ko04990	K24431	Domain-containing proteins not elsewhere classified
ko04990	K18262	Domain-containing proteins not elsewhere classified
ko04990	K19866	Domain-containing proteins not elsewhere classified
ko04990	K17340	Domain-containing proteins not elsewhere classified
ko04990	K17341	Domain-containing proteins not elsewhere classified
ko04990	K17342	Domain-containing proteins not elsewhere classified
ko04990	K24464	Domain-containing proteins not elsewhere classified
ko04990	K24465	Domain-containing proteins not elsewhere classified
ko04990	K19559	Domain-containing proteins not elsewhere classified
ko04990	K08023	Domain-containing proteins not elsewhere classified
ko04990	K24466	Domain-containing proteins not elsewhere classified
ko04990	K24467	Domain-containing proteins not elsewhere classified
ko04990	K24468	Domain-containing proteins not elsewhere classified
ko04990	K24470	Domain-containing proteins not elsewhere classified
ko04990	K24471	Domain-containing proteins not elsewhere classified
ko04990	K24473	Domain-containing proteins not elsewhere classified
ko04990	K19467	Domain-containing proteins not elsewhere classified
ko04990	K23574	Domain-containing proteins not elsewhere classified
ko04990	K24506	Domain-containing proteins not elsewhere classified
ko04990	K24507	Domain-containing proteins not elsewhere classified
ko04990	K24508	Domain-containing proteins not elsewhere classified
ko04990	K24509	Domain-containing proteins not elsewhere classified
ko04990	K24510	Domain-containing proteins not elsewhere classified
ko04990	K24511	Domain-containing proteins not elsewhere classified
ko04990	K24512	Domain-containing proteins not elsewhere classified
ko04990	K24514	Domain-containing proteins not elsewhere classified
ko04990	K24515	Domain-containing proteins not elsewhere classified
ko04990	K24516	Domain-containing proteins not elsewhere classified
ko04990	K24524	Domain-containing proteins not elsewhere classified
ko04990	K24525	Domain-containing proteins not elsewhere classified
ko04990	K24523	Domain-containing proteins not elsewhere classified
ko04990	K24517	Domain-containing proteins not elsewhere classified
ko04990	K24518	Domain-containing proteins not elsewhere classified
ko04990	K24519	Domain-containing proteins not elsewhere classified
ko04990	K24520	Domain-containing proteins not elsewhere classified
ko04990	K24521	Domain-containing proteins not elsewhere classified
ko04990	K24522	Domain-containing proteins not elsewhere classified
ko04990	K24728	Domain-containing proteins not elsewhere classified
ko04990	K24729	Domain-containing proteins not elsewhere classified
ko04990	K24725	Domain-containing proteins not elsewhere classified
ko04990	K24730	Domain-containing proteins not elsewhere classified
ko04990	K24731	Domain-containing proteins not elsewhere classified
ko04990	K24732	Domain-containing proteins not elsewhere classified
ko04990	K24733	Domain-containing proteins not elsewhere classified
ko04990	K24734	Domain-containing proteins not elsewhere classified
ko04990	K24735	Domain-containing proteins not elsewhere classified
ko04990	K24736	Domain-containing proteins not elsewhere classified
ko04990	K24737	Domain-containing proteins not elsewhere classified
ko04990	K24739	Domain-containing proteins not elsewhere classified
ko04990	K24740	Domain-containing proteins not elsewhere classified
ko04990	K24741	Domain-containing proteins not elsewhere classified
ko04990	K24742	Domain-containing proteins not elsewhere classified
ko04990	K24743	Domain-containing proteins not elsewhere classified
ko04990	K24744	Domain-containing proteins not elsewhere classified
ko04990	K24745	Domain-containing proteins not elsewhere classified
ko04990	K24746	Domain-containing proteins not elsewhere classified
ko04990	K24747	Domain-containing proteins not elsewhere classified
ko04990	K24748	Domain-containing proteins not elsewhere classified
ko04990	K24749	Domain-containing proteins not elsewhere classified
ko04990	K24750	Domain-containing proteins not elsewhere classified
ko04990	K24751	Domain-containing proteins not elsewhere classified
ko04990	K24753	Domain-containing proteins not elsewhere classified
ko04990	K24754	Domain-containing proteins not elsewhere classified
ko04990	K24756	Domain-containing proteins not elsewhere classified
ko04990	K24757	Domain-containing proteins not elsewhere classified
ko04990	K24758	Domain-containing proteins not elsewhere classified
ko04990	K24762	Domain-containing proteins not elsewhere classified
ko04990	K24764	Domain-containing proteins not elsewhere classified
ko04990	K24765	Domain-containing proteins not elsewhere classified
ko04990	K24774	Domain-containing proteins not elsewhere classified
ko04990	K19329	Domain-containing proteins not elsewhere classified
ko04990	K24775	Domain-containing proteins not elsewhere classified
ko04990	K22524	Domain-containing proteins not elsewhere classified
ko04990	K24779	Domain-containing proteins not elsewhere classified
ko04990	K19600	Domain-containing proteins not elsewhere classified
ko04990	K24720	Domain-containing proteins not elsewhere classified
ko04990	K23961	Domain-containing proteins not elsewhere classified
ko04990	K23962	Domain-containing proteins not elsewhere classified
ko04990	K21111	Domain-containing proteins not elsewhere classified
ko04990	K23963	Domain-containing proteins not elsewhere classified
ko04990	K23954	Domain-containing proteins not elsewhere classified
ko04990	K23955	Domain-containing proteins not elsewhere classified
ko04990	K23959	Domain-containing proteins not elsewhere classified
ko04990	K23956	Domain-containing proteins not elsewhere classified
ko04990	K23969	Domain-containing proteins not elsewhere classified
ko04990	K23970	Domain-containing proteins not elsewhere classified
ko04990	K24783	Domain-containing proteins not elsewhere classified
ko04990	K24784	Domain-containing proteins not elsewhere classified
ko04990	K24785	Domain-containing proteins not elsewhere classified
ko04990	K24786	Domain-containing proteins not elsewhere classified
ko04990	K24787	Domain-containing proteins not elsewhere classified
ko04990	K24682	Domain-containing proteins not elsewhere classified
ko04990	K24680	Domain-containing proteins not elsewhere classified
ko04990	K24681	Domain-containing proteins not elsewhere classified
ko04990	K24683	Domain-containing proteins not elsewhere classified
ko04990	K19897	Domain-containing proteins not elsewhere classified
ko04990	K19519	Domain-containing proteins not elsewhere classified
ko04990	K24790	Domain-containing proteins not elsewhere classified
ko04990	K24792	Domain-containing proteins not elsewhere classified
ko04990	K24793	Domain-containing proteins not elsewhere classified
ko04990	K24794	Domain-containing proteins not elsewhere classified
ko04990	K23091	Domain-containing proteins not elsewhere classified
ko04990	K24359	Domain-containing proteins not elsewhere classified
ko04990	K24360	Domain-containing proteins not elsewhere classified
ko04990	K24361	Domain-containing proteins not elsewhere classified
ko04990	K24362	Domain-containing proteins not elsewhere classified
ko04990	K24363	Domain-containing proteins not elsewhere classified
ko04990	K23818	Domain-containing proteins not elsewhere classified
ko04990	K19408	Domain-containing proteins not elsewhere classified
ko04990	K23819	Domain-containing proteins not elsewhere classified
ko04990	K23820	Domain-containing proteins not elsewhere classified
ko04990	K23821	Domain-containing proteins not elsewhere classified
ko04990	K23822	Domain-containing proteins not elsewhere classified
ko04990	K23823	Domain-containing proteins not elsewhere classified
ko04990	K23824	Domain-containing proteins not elsewhere classified
ko04990	K24808	Domain-containing proteins not elsewhere classified
ko04990	K24811	Domain-containing proteins not elsewhere classified
ko04990	K24809	Domain-containing proteins not elsewhere classified
ko04990	K24810	Domain-containing proteins not elsewhere classified
ko04990	K24812	Domain-containing proteins not elsewhere classified
ko04990	K24813	Domain-containing proteins not elsewhere classified
ko04990	K24815	Domain-containing proteins not elsewhere classified
ko04990	K24816	Domain-containing proteins not elsewhere classified
ko04990	K24817	Domain-containing proteins not elsewhere classified
ko04990	K24818	Domain-containing proteins not elsewhere classified
ko04990	K24124	Domain-containing proteins not elsewhere classified
ko04990	K24166	Domain-containing proteins not elsewhere classified
ko04990	K24167	Domain-containing proteins not elsewhere classified
ko04990	K24168	Domain-containing proteins not elsewhere classified
ko04990	K24169	Domain-containing proteins not elsewhere classified
ko04990	K26233	Domain-containing proteins not elsewhere classified
ko04990	K26234	Domain-containing proteins not elsewhere classified
ko04990	K24848	Domain-containing proteins not elsewhere classified
ko04990	K24849	Domain-containing proteins not elsewhere classified
ko04990	K24924	Domain-containing proteins not elsewhere classified
ko04990	K24044	Domain-containing proteins not elsewhere classified
ko04990	K24929	Domain-containing proteins not elsewhere classified
ko04990	K24930	Domain-containing proteins not elsewhere classified
ko04990	K24933	Domain-containing proteins not elsewhere classified
ko04990	K24935	Domain-containing proteins not elsewhere classified
ko04990	K24946	Domain-containing proteins not elsewhere classified
ko04990	K24947	Domain-containing proteins not elsewhere classified
ko04990	K24942	Domain-containing proteins not elsewhere classified
ko04990	K24943	Domain-containing proteins not elsewhere classified
ko04990	K24944	Domain-containing proteins not elsewhere classified
ko04990	K24979	Domain-containing proteins not elsewhere classified
ko04990	K24980	Domain-containing proteins not elsewhere classified
ko04990	K24981	Domain-containing proteins not elsewhere classified
ko04990	K24982	Domain-containing proteins not elsewhere classified
ko04990	K17392	Domain-containing proteins not elsewhere classified
ko04990	K24990	Domain-containing proteins not elsewhere classified
ko04990	K24991	Domain-containing proteins not elsewhere classified
ko04990	K24994	Domain-containing proteins not elsewhere classified
ko04990	K25000	Domain-containing proteins not elsewhere classified
ko04990	K25078	Domain-containing proteins not elsewhere classified
ko04990	K25079	Domain-containing proteins not elsewhere classified
ko04990	K25080	Domain-containing proteins not elsewhere classified
ko04990	K25081	Domain-containing proteins not elsewhere classified
ko04990	K25082	Domain-containing proteins not elsewhere classified
ko04990	K25083	Domain-containing proteins not elsewhere classified
ko04990	K25095	Domain-containing proteins not elsewhere classified
ko04990	K25093	Domain-containing proteins not elsewhere classified
ko04990	K24834	Domain-containing proteins not elsewhere classified
ko04990	K24835	Domain-containing proteins not elsewhere classified
ko04990	K24836	Domain-containing proteins not elsewhere classified
ko04990	K24243	Domain-containing proteins not elsewhere classified
ko04990	K24837	Domain-containing proteins not elsewhere classified
ko04990	K24839	Domain-containing proteins not elsewhere classified
ko04990	K24840	Domain-containing proteins not elsewhere classified
ko04990	K24841	Domain-containing proteins not elsewhere classified
ko04990	K24842	Domain-containing proteins not elsewhere classified
ko04990	K24832	Domain-containing proteins not elsewhere classified
ko04990	K24838	Domain-containing proteins not elsewhere classified
ko04990	K27846	Domain-containing proteins not elsewhere classified
ko04990	K27847	Domain-containing proteins not elsewhere classified
ko04990	K26405	Domain-containing proteins not elsewhere classified
ko04990	K23729	Domain-containing proteins not elsewhere classified
ko04990	K23730	Domain-containing proteins not elsewhere classified
ko04990	K23731	Domain-containing proteins not elsewhere classified
ko04990	K23930	Domain-containing proteins not elsewhere classified
ko04990	K24828	Domain-containing proteins not elsewhere classified
ko04990	K24822	Domain-containing proteins not elsewhere classified
ko04990	K24127	Domain-containing proteins not elsewhere classified
ko04990	K24829	Domain-containing proteins not elsewhere classified
ko04990	K24830	Domain-containing proteins not elsewhere classified
ko04990	K24833	Domain-containing proteins not elsewhere classified
ko04990	K24831	Domain-containing proteins not elsewhere classified
ko03100	K14218	Non-coding RNAs
ko03100	K14219	Non-coding RNAs
ko03100	K14220	Non-coding RNAs
ko03100	K14221	Non-coding RNAs
ko03100	K14222	Non-coding RNAs
ko03100	K14223	Non-coding RNAs
ko03100	K14224	Non-coding RNAs
ko03100	K14225	Non-coding RNAs
ko03100	K14226	Non-coding RNAs
ko03100	K14227	Non-coding RNAs
ko03100	K14228	Non-coding RNAs
ko03100	K14229	Non-coding RNAs
ko03100	K14230	Non-coding RNAs
ko03100	K14231	Non-coding RNAs
ko03100	K14232	Non-coding RNAs
ko03100	K14233	Non-coding RNAs
ko03100	K14234	Non-coding RNAs
ko03100	K14235	Non-coding RNAs
ko03100	K14236	Non-coding RNAs
ko03100	K14237	Non-coding RNAs
ko03100	K14238	Non-coding RNAs
ko03100	K14239	Non-coding RNAs
ko03100	K01977	Non-coding RNAs
ko03100	K01980	Non-coding RNAs
ko03100	K01985	Non-coding RNAs
ko03100	K01979	Non-coding RNAs
ko03100	K01982	Non-coding RNAs
ko03100	K01986	Non-coding RNAs
ko03100	K01981	Non-coding RNAs
ko03100	K26191	Non-coding RNAs
ko03100	K26192	Non-coding RNAs
ko03100	K26193	Non-coding RNAs
ko03100	K26194	Non-coding RNAs
ko03100	K26195	Non-coding RNAs
ko03100	K26196	Non-coding RNAs
ko03100	K01984	Non-coding RNAs
ko03100	K16972	Non-coding RNAs
ko03100	K17365	Non-coding RNAs
ko03100	K16977	Non-coding RNAs
ko03100	K16864	Non-coding RNAs
ko03100	K17393	Non-coding RNAs
ko03100	K16986	Non-coding RNAs
ko03100	K16987	Non-coding RNAs
ko03100	K16988	Non-coding RNAs
ko03100	K17002	Non-coding RNAs
ko03100	K17003	Non-coding RNAs
ko03100	K17004	Non-coding RNAs
ko03100	K17005	Non-coding RNAs
ko03100	K23559	Non-coding RNAs
ko03100	K17006	Non-coding RNAs
ko03100	K17007	Non-coding RNAs
ko03100	K16863	Non-coding RNAs
ko03100	K17127	Non-coding RNAs
ko03100	K17165	Non-coding RNAs
ko03100	K17394	Non-coding RNAs
ko03100	K17395	Non-coding RNAs
ko03100	K17128	Non-coding RNAs
ko03100	K17038	Non-coding RNAs
ko03100	K16984	Non-coding RNAs
ko03100	K16985	Non-coding RNAs
ko03100	K17112	Non-coding RNAs
ko03100	K17113	Non-coding RNAs
ko03100	K17366	Non-coding RNAs
ko03100	K16995	Non-coding RNAs
ko03100	K16996	Non-coding RNAs
ko03100	K16997	Non-coding RNAs
ko03100	K17110	Non-coding RNAs
ko03100	K17111	Non-coding RNAs
ko03100	K17040	Non-coding RNAs
