Pathway	Ko	Name
ko01009	K14559	Protein phosphatases and associated proteins
ko01009	K10356	Protein phosphatases and associated proteins
ko01009	K17481	Protein phosphatases and associated proteins
ko01009	K04650	Protein phosphatases and associated proteins
ko01009	K20872	Protein phosphatases and associated proteins
ko01009	K04572	Protein phosphatases and associated proteins
ko01009	K17493	Protein phosphatases and associated proteins
ko01009	K05742	Protein phosphatases and associated proteins
ko01009	K10951	Protein phosphatases and associated proteins
ko01009	K17583	Protein phosphatases and associated proteins
ko01009	K06088	Protein phosphatases and associated proteins
ko01009	K04256	Protein phosphatases and associated proteins
ko01009	K02607	Protein phosphatases and associated proteins
ko01009	K04237	Protein phosphatases and associated proteins
ko01009	K17584	Protein phosphatases and associated proteins
ko01009	K00850	Protein phosphatases and associated proteins
ko01009	K17594	Protein phosphatases and associated proteins
ko01009	K17586	Protein phosphatases and associated proteins
ko01009	K06633	Protein phosphatases and associated proteins
ko01009	K16195	Protein phosphatases and associated proteins
ko01009	K17587	Protein phosphatases and associated proteins
ko01009	K17588	Protein phosphatases and associated proteins
ko01009	K15375	Protein phosphatases and associated proteins
ko01009	K16498	Protein phosphatases and associated proteins
ko01009	K13219	Protein phosphatases and associated proteins
ko01009	K06618	Protein phosphatases and associated proteins
ko01009	K17589	Protein phosphatases and associated proteins
ko01009	K13192	Protein phosphatases and associated proteins
ko01009	K17590	Protein phosphatases and associated proteins
ko01009	K17591	Protein phosphatases and associated proteins
ko01009	K16550	Protein phosphatases and associated proteins
ko01009	K14849	Protein phosphatases and associated proteins
ko01009	K04961	Protein phosphatases and associated proteins
ko01009	K17592	Protein phosphatases and associated proteins
ko01009	K17593	Protein phosphatases and associated proteins
ko01009	K12866	Protein phosphatases and associated proteins
ko01009	K11648	Protein phosphatases and associated proteins
ko01009	K13871	Protein phosphatases and associated proteins
ko01009	K17595	Protein phosphatases and associated proteins
ko01009	K17596	Protein phosphatases and associated proteins
ko01009	K04703	Protein phosphatases and associated proteins
ko01009	K17482	Protein phosphatases and associated proteins
ko01009	K12900	Protein phosphatases and associated proteins
ko01009	K17597	Protein phosphatases and associated proteins
ko01009	K17598	Protein phosphatases and associated proteins
ko01009	K04380	Protein phosphatases and associated proteins
ko01009	K17599	Protein phosphatases and associated proteins
ko01009	K12897	Protein phosphatases and associated proteins
ko01009	K11796	Protein phosphatases and associated proteins
ko01009	K04968	Protein phosphatases and associated proteins
ko01009	K07207	Protein phosphatases and associated proteins
ko01009	K16492	Protein phosphatases and associated proteins
ko01009	K17492	Protein phosphatases and associated proteins
ko01009	K08539	Protein phosphatases and associated proteins
ko01009	K17600	Protein phosphatases and associated proteins
ko01009	K17601	Protein phosphatases and associated proteins
ko01009	K08867	Protein phosphatases and associated proteins
ko01009	K17602	Protein phosphatases and associated proteins
ko01009	K10510	Protein phosphatases and associated proteins
ko01009	K17603	Protein phosphatases and associated proteins
ko01009	K17604	Protein phosphatases and associated proteins
ko01009	K04382	Protein phosphatases and associated proteins
ko01009	K03456	Protein phosphatases and associated proteins
ko01009	K04354	Protein phosphatases and associated proteins
ko01009	K11583	Protein phosphatases and associated proteins
ko01009	K11584	Protein phosphatases and associated proteins
ko01009	K17605	Protein phosphatases and associated proteins
ko01009	K17606	Protein phosphatases and associated proteins
ko01009	K17607	Protein phosphatases and associated proteins
ko01009	K17608	Protein phosphatases and associated proteins
ko01009	K17609	Protein phosphatases and associated proteins
ko01009	K18203	Protein phosphatases and associated proteins
ko01009	K27491	Protein phosphatases and associated proteins
ko01009	K04348	Protein phosphatases and associated proteins
ko01009	K21814	Protein phosphatases and associated proteins
ko01009	K06268	Protein phosphatases and associated proteins
ko01009	K02183	Protein phosphatases and associated proteins
ko01009	K17610	Protein phosphatases and associated proteins
ko01009	K17611	Protein phosphatases and associated proteins
ko01009	K17612	Protein phosphatases and associated proteins
ko01009	K17613	Protein phosphatases and associated proteins
ko01009	K16522	Protein phosphatases and associated proteins
ko01009	K09574	Protein phosphatases and associated proteins
ko01009	K15423	Protein phosphatases and associated proteins
ko01009	K15424	Protein phosphatases and associated proteins
ko01009	K15425	Protein phosphatases and associated proteins
ko01009	K17491	Protein phosphatases and associated proteins
ko01009	K15426	Protein phosphatases and associated proteins
ko01009	K04460	Protein phosphatases and associated proteins
ko01009	K03350	Protein phosphatases and associated proteins
ko01009	K03353	Protein phosphatases and associated proteins
ko01009	K04079	Protein phosphatases and associated proteins
ko01009	K03283	Protein phosphatases and associated proteins
ko01009	K15498	Protein phosphatases and associated proteins
ko01009	K15427	Protein phosphatases and associated proteins
ko01009	K17615	Protein phosphatases and associated proteins
ko01009	K15499	Protein phosphatases and associated proteins
ko01009	K15500	Protein phosphatases and associated proteins
ko01009	K15501	Protein phosphatases and associated proteins
ko01009	K15503	Protein phosphatases and associated proteins
ko01009	K15504	Protein phosphatases and associated proteins
ko01009	K13807	Protein phosphatases and associated proteins
ko01009	K04457	Protein phosphatases and associated proteins
ko01009	K04461	Protein phosphatases and associated proteins
ko01009	K17499	Protein phosphatases and associated proteins
ko01009	K17500	Protein phosphatases and associated proteins
ko01009	K10147	Protein phosphatases and associated proteins
ko01009	K17501	Protein phosphatases and associated proteins
ko01009	K17502	Protein phosphatases and associated proteins
ko01009	K17503	Protein phosphatases and associated proteins
ko01009	K17504	Protein phosphatases and associated proteins
ko01009	K17505	Protein phosphatases and associated proteins
ko01009	K17506	Protein phosphatases and associated proteins
ko01009	K17507	Protein phosphatases and associated proteins
ko01009	K19790	Protein phosphatases and associated proteins
ko01009	K16340	Protein phosphatases and associated proteins
ko01009	K19704	Protein phosphatases and associated proteins
ko01009	K14803	Protein phosphatases and associated proteins
ko01009	K19705	Protein phosphatases and associated proteins
ko01009	K19708	Protein phosphatases and associated proteins
ko01009	K17508	Protein phosphatases and associated proteins
ko01009	K20074	Protein phosphatases and associated proteins
ko01009	K01102	Protein phosphatases and associated proteins
ko01009	K17509	Protein phosphatases and associated proteins
ko01009	K18032	Protein phosphatases and associated proteins
ko01009	K05694	Protein phosphatases and associated proteins
ko01009	K06478	Protein phosphatases and associated proteins
ko01009	K06777	Protein phosphatases and associated proteins
ko01009	K18033	Protein phosphatases and associated proteins
ko01009	K05695	Protein phosphatases and associated proteins
ko01009	K16667	Protein phosphatases and associated proteins
ko01009	K18034	Protein phosphatases and associated proteins
ko01009	K05698	Protein phosphatases and associated proteins
ko01009	K06776	Protein phosphatases and associated proteins
ko01009	K05693	Protein phosphatases and associated proteins
ko01009	K07817	Protein phosphatases and associated proteins
ko01009	K18035	Protein phosphatases and associated proteins
ko01009	K16910	Protein phosphatases and associated proteins
ko01009	K04458	Protein phosphatases and associated proteins
ko01009	K06778	Protein phosphatases and associated proteins
ko01009	K13297	Protein phosphatases and associated proteins
ko01009	K16662	Protein phosphatases and associated proteins
ko01009	K18036	Protein phosphatases and associated proteins
ko01009	K08114	Protein phosphatases and associated proteins
ko01009	K05696	Protein phosphatases and associated proteins
ko01009	K18026	Protein phosphatases and associated proteins
ko01009	K18027	Protein phosphatases and associated proteins
ko01009	K18037	Protein phosphatases and associated proteins
ko01009	K18018	Protein phosphatases and associated proteins
ko01009	K05697	Protein phosphatases and associated proteins
ko01009	K18019	Protein phosphatases and associated proteins
ko01009	K18038	Protein phosphatases and associated proteins
ko01009	K07293	Protein phosphatases and associated proteins
ko01009	K18024	Protein phosphatases and associated proteins
ko01009	K02374	Protein phosphatases and associated proteins
ko01009	K18025	Protein phosphatases and associated proteins
ko01009	K18039	Protein phosphatases and associated proteins
ko01009	K18040	Protein phosphatases and associated proteins
ko01009	K20220	Protein phosphatases and associated proteins
ko01009	K19806	Protein phosphatases and associated proteins
ko01009	K21278	Protein phosphatases and associated proteins
ko01009	K04459	Protein phosphatases and associated proteins
ko01009	K21946	Protein phosphatases and associated proteins
ko01009	K18498	Protein phosphatases and associated proteins
ko01009	K20216	Protein phosphatases and associated proteins
ko01009	K11240	Protein phosphatases and associated proteins
ko01009	K19812	Protein phosphatases and associated proteins
ko01009	K05766	Protein phosphatases and associated proteins
ko01009	K18041	Protein phosphatases and associated proteins
ko01009	K17614	Protein phosphatases and associated proteins
ko01009	K14819	Protein phosphatases and associated proteins
ko01009	K14165	Protein phosphatases and associated proteins
ko01009	K18042	Protein phosphatases and associated proteins
ko01009	K20551	Protein phosphatases and associated proteins
ko01009	K18043	Protein phosphatases and associated proteins
ko01009	K18044	Protein phosphatases and associated proteins
ko01009	K18045	Protein phosphatases and associated proteins
ko01009	K18046	Protein phosphatases and associated proteins
ko01009	K06639	Protein phosphatases and associated proteins
ko01009	K14167	Protein phosphatases and associated proteins
ko01009	K18078	Protein phosphatases and associated proteins
ko01009	K01110	Protein phosphatases and associated proteins
ko01009	K18079	Protein phosphatases and associated proteins
ko01009	K18080	Protein phosphatases and associated proteins
ko01009	K01108	Protein phosphatases and associated proteins
ko01009	K18081	Protein phosphatases and associated proteins
ko01009	K18082	Protein phosphatases and associated proteins
ko01009	K18061	Protein phosphatases and associated proteins
ko01009	K18083	Protein phosphatases and associated proteins
ko01009	K18084	Protein phosphatases and associated proteins
ko01009	K18085	Protein phosphatases and associated proteins
ko01009	K18086	Protein phosphatases and associated proteins
ko01009	K18993	Protein phosphatases and associated proteins
ko01009	K14394	Protein phosphatases and associated proteins
ko01009	K06645	Protein phosphatases and associated proteins
ko01009	K05866	Protein phosphatases and associated proteins
ko01009	K18065	Protein phosphatases and associated proteins
ko01009	K02555	Protein phosphatases and associated proteins
ko01009	K15732	Protein phosphatases and associated proteins
ko01009	K15731	Protein phosphatases and associated proteins
ko01009	K17616	Protein phosphatases and associated proteins
ko01009	K17617	Protein phosphatases and associated proteins
ko01009	K18998	Protein phosphatases and associated proteins
ko01009	K18999	Protein phosphatases and associated proteins
ko01009	K17618	Protein phosphatases and associated proteins
ko01009	K20827	Protein phosphatases and associated proteins
ko01009	K17619	Protein phosphatases and associated proteins
ko01009	K15616	Protein phosphatases and associated proteins
ko01009	K17620	Protein phosphatases and associated proteins
ko01009	K17621	Protein phosphatases and associated proteins
ko01009	K17622	Protein phosphatases and associated proteins
ko01009	K07758	Protein phosphatases and associated proteins
ko01009	K19269	Protein phosphatases and associated proteins
ko01009	K08073	Protein phosphatases and associated proteins
ko01009	K08726	Protein phosphatases and associated proteins
ko01009	K01079	Protein phosphatases and associated proteins
ko01009	K06124	Protein phosphatases and associated proteins
ko01009	K13248	Protein phosphatases and associated proteins
ko01009	K17623	Protein phosphatases and associated proteins
ko01009	K01097	Protein phosphatases and associated proteins
ko01009	K11725	Protein phosphatases and associated proteins
ko01009	K15728	Protein phosphatases and associated proteins
ko01002	K06002	Peptidases and inhibitors
ko01002	K01377	Peptidases and inhibitors
ko01002	K04521	Peptidases and inhibitors
ko01002	K07747	Peptidases and inhibitors
ko01002	K01378	Peptidases and inhibitors
ko01002	K01380	Peptidases and inhibitors
ko01002	K01379	Peptidases and inhibitors
ko01002	K01382	Peptidases and inhibitors
ko01002	K01386	Peptidases and inhibitors
ko01002	K01383	Peptidases and inhibitors
ko01002	K06004	Peptidases and inhibitors
ko01002	K20737	Peptidases and inhibitors
ko01002	K01381	Peptidases and inhibitors
ko01002	K08245	Peptidases and inhibitors
ko01002	K06007	Peptidases and inhibitors
ko01002	K06008	Peptidases and inhibitors
ko01002	K06009	Peptidases and inhibitors
ko01002	K06005	Peptidases and inhibitors
ko01002	K08565	Peptidases and inhibitors
ko01002	K22683	Peptidases and inhibitors
ko01002	K22599	Peptidases and inhibitors
ko01002	K25054	Peptidases and inhibitors
ko01002	K01385	Peptidases and inhibitors
ko01002	K03101	Peptidases and inhibitors
ko01002	K04505	Peptidases and inhibitors
ko01002	K04522	Peptidases and inhibitors
ko01002	K09595	Peptidases and inhibitors
ko01002	K09596	Peptidases and inhibitors
ko01002	K09597	Peptidases and inhibitors
ko01002	K14212	Peptidases and inhibitors
ko01002	K09598	Peptidases and inhibitors
ko01002	K02654	Peptidases and inhibitors
ko01002	K02464	Peptidases and inhibitors
ko01002	K10966	Peptidases and inhibitors
ko01002	K02506	Peptidases and inhibitors
ko01002	K02278	Peptidases and inhibitors
ko01002	K07991	Peptidases and inhibitors
ko01002	K06012	Peptidases and inhibitors
ko01002	K01355	Peptidases and inhibitors
ko01002	K08566	Peptidases and inhibitors
ko01002	K08477	Peptidases and inhibitors
ko01002	K13520	Peptidases and inhibitors
ko01002	K24552	Peptidases and inhibitors
ko01002	K03605	Peptidases and inhibitors
ko01002	K08315	Peptidases and inhibitors
ko01002	K06383	Peptidases and inhibitors
ko01002	K06000	Peptidases and inhibitors
ko01002	K20738	Peptidases and inhibitors
ko01002	K20739	Peptidases and inhibitors
ko01002	K20740	Peptidases and inhibitors
ko01002	K16292	Peptidases and inhibitors
ko01002	K01363	Peptidases and inhibitors
ko01002	K01275	Peptidases and inhibitors
ko01002	K01373	Peptidases and inhibitors
ko01002	K01366	Peptidases and inhibitors
ko01002	K01371	Peptidases and inhibitors
ko01002	K01365	Peptidases and inhibitors
ko01002	K09600	Peptidases and inhibitors
ko01002	K01374	Peptidases and inhibitors
ko01002	K09599	Peptidases and inhibitors
ko01002	K24378	Peptidases and inhibitors
ko01002	K09601	Peptidases and inhibitors
ko01002	K01368	Peptidases and inhibitors
ko01002	K01375	Peptidases and inhibitors
ko01002	K08569	Peptidases and inhibitors
ko01002	K08568	Peptidases and inhibitors
ko01002	K24379	Peptidases and inhibitors
ko01002	K25899	Peptidases and inhibitors
ko01002	K08570	Peptidases and inhibitors
ko01002	K13441	Peptidases and inhibitors
ko01002	K25900	Peptidases and inhibitors
ko01002	K16290	Peptidases and inhibitors
ko01002	K08571	Peptidases and inhibitors
ko01002	K13538	Peptidases and inhibitors
ko01002	K13537	Peptidases and inhibitors
ko01002	K08572	Peptidases and inhibitors
ko01002	K20741	Peptidases and inhibitors
ko01002	K24271	Peptidases and inhibitors
ko01002	K01372	Peptidases and inhibitors
ko01002	K01367	Peptidases and inhibitors
ko01002	K03853	Peptidases and inhibitors
ko01002	K08573	Peptidases and inhibitors
ko01002	K08574	Peptidases and inhibitors
ko01002	K08575	Peptidases and inhibitors
ko01002	K08576	Peptidases and inhibitors
ko01002	K08577	Peptidases and inhibitors
ko01002	K08578	Peptidases and inhibitors
ko01002	K08579	Peptidases and inhibitors
ko01002	K08580	Peptidases and inhibitors
ko01002	K04740	Peptidases and inhibitors
ko01002	K08581	Peptidases and inhibitors
ko01002	K13442	Peptidases and inhibitors
ko01002	K08582	Peptidases and inhibitors
ko01002	K08583	Peptidases and inhibitors
ko01002	K08584	Peptidases and inhibitors
ko01002	K08585	Peptidases and inhibitors
ko01002	K25378	Peptidases and inhibitors
ko01002	K08586	Peptidases and inhibitors
ko01002	K25299	Peptidases and inhibitors
ko01002	K25922	Peptidases and inhibitors
ko01002	K25293	Peptidases and inhibitors
ko01002	K26801	Peptidases and inhibitors
ko01002	K26012	Peptidases and inhibitors
ko01002	K25923	Peptidases and inhibitors
ko01002	K01364	Peptidases and inhibitors
ko01002	K08587	Peptidases and inhibitors
ko01002	K05611	Peptidases and inhibitors
ko01002	K05609	Peptidases and inhibitors
ko01002	K08588	Peptidases and inhibitors
ko01002	K05610	Peptidases and inhibitors
ko01002	K01369	Peptidases and inhibitors
ko01002	K01370	Peptidases and inhibitors
ko01002	K02186	Peptidases and inhibitors
ko01002	K02187	Peptidases and inhibitors
ko01002	K04394	Peptidases and inhibitors
ko01002	K04395	Peptidases and inhibitors
ko01002	K04396	Peptidases and inhibitors
ko01002	K04397	Peptidases and inhibitors
ko01002	K04398	Peptidases and inhibitors
ko01002	K04399	Peptidases and inhibitors
ko01002	K04400	Peptidases and inhibitors
ko01002	K04741	Peptidases and inhibitors
ko01002	K04401	Peptidases and inhibitors
ko01002	K13521	Peptidases and inhibitors
ko01002	K20106	Peptidases and inhibitors
ko01002	K20008	Peptidases and inhibitors
ko01002	K20009	Peptidases and inhibitors
ko01002	K20010	Peptidases and inhibitors
ko01002	K04489	Peptidases and inhibitors
ko01002	K07369	Peptidases and inhibitors
ko01002	K22684	Peptidases and inhibitors
ko01002	K04724	Peptidases and inhibitors
ko01002	K01304	Peptidases and inhibitors
ko01002	K25013	Peptidases and inhibitors
ko01002	K25924	Peptidases and inhibitors
ko01002	K11836	Peptidases and inhibitors
ko01002	K11870	Peptidases and inhibitors
ko01002	K11837	Peptidases and inhibitors
ko01002	K11835	Peptidases and inhibitors
ko01002	K11839	Peptidases and inhibitors
ko01002	K11833	Peptidases and inhibitors
ko01002	K11843	Peptidases and inhibitors
ko01002	K11838	Peptidases and inhibitors
ko01002	K11840	Peptidases and inhibitors
ko01002	K11841	Peptidases and inhibitors
ko01002	K11832	Peptidases and inhibitors
ko01002	K11842	Peptidases and inhibitors
ko01002	K11844	Peptidases and inhibitors
ko01002	K21343	Peptidases and inhibitors
ko01002	K11845	Peptidases and inhibitors
ko01002	K11847	Peptidases and inhibitors
ko01002	K11848	Peptidases and inhibitors
ko01002	K11986	Peptidases and inhibitors
ko01002	K11846	Peptidases and inhibitors
ko01002	K21634	Peptidases and inhibitors
ko01002	K11366	Peptidases and inhibitors
ko01002	K11849	Peptidases and inhibitors
ko01002	K11850	Peptidases and inhibitors
ko01002	K11855	Peptidases and inhibitors
ko01002	K21122	Peptidases and inhibitors
ko01002	K11857	Peptidases and inhibitors
ko01002	K11854	Peptidases and inhibitors
ko01002	K11834	Peptidases and inhibitors
ko01002	K11851	Peptidases and inhibitors
ko01002	K11853	Peptidases and inhibitors
ko01002	K11858	Peptidases and inhibitors
ko01002	K11869	Peptidases and inhibitors
ko01002	K11852	Peptidases and inhibitors
ko01002	K11873	Peptidases and inhibitors
ko01002	K11856	Peptidases and inhibitors
ko01002	K11871	Peptidases and inhibitors
ko01002	K11872	Peptidases and inhibitors
ko01002	K11874	Peptidases and inhibitors
ko01002	K08589	Peptidases and inhibitors
ko01002	K19237	Peptidases and inhibitors
ko01002	K01307	Peptidases and inhibitors
ko01002	K01951	Peptidases and inhibitors
ko01002	K01948	Peptidases and inhibitors
ko01002	K11540	Peptidases and inhibitors
ko01002	K09473	Peptidases and inhibitors
ko01002	K23150	Peptidases and inhibitors
ko01002	K07010	Peptidases and inhibitors
ko01002	K25925	Peptidases and inhibitors
ko01002	K25015	Peptidases and inhibitors
ko01002	K25926	Peptidases and inhibitors
ko01002	K25325	Peptidases and inhibitors
ko01002	K12292	Peptidases and inhibitors
ko01002	K20344	Peptidases and inhibitors
ko01002	K13409	Peptidases and inhibitors
ko01002	K19223	Peptidases and inhibitors
ko01002	K19224	Peptidases and inhibitors
ko01002	K13694	Peptidases and inhibitors
ko01002	K19220	Peptidases and inhibitors
ko01002	K21471	Peptidases and inhibitors
ko01002	K20742	Peptidases and inhibitors
ko01002	K21473	Peptidases and inhibitors
ko01002	K21474	Peptidases and inhibitors
ko01002	K19303	Peptidases and inhibitors
ko01002	K13695	Peptidases and inhibitors
ko01002	K00764	Peptidases and inhibitors
ko01002	K00265	Peptidases and inhibitors
ko01002	K00284	Peptidases and inhibitors
ko01002	K00820	Peptidases and inhibitors
ko01002	K01953	Peptidases and inhibitors
ko01002	K10852	Peptidases and inhibitors
ko01002	K19200	Peptidases and inhibitors
ko01002	K06224	Peptidases and inhibitors
ko01002	K11988	Peptidases and inhibitors
ko01002	K11989	Peptidases and inhibitors
ko01002	K11990	Peptidases and inhibitors
ko01002	K08258	Peptidases and inhibitors
ko01002	K13715	Peptidases and inhibitors
ko01002	K08592	Peptidases and inhibitors
ko01002	K03345	Peptidases and inhibitors
ko01002	K08593	Peptidases and inhibitors
ko01002	K08594	Peptidases and inhibitors
ko01002	K08595	Peptidases and inhibitors
ko01002	K08596	Peptidases and inhibitors
ko01002	K08597	Peptidases and inhibitors
ko01002	K02365	Peptidases and inhibitors
ko01002	K08342	Peptidases and inhibitors
ko01002	K08598	Peptidases and inhibitors
ko01002	K26818	Peptidases and inhibitors
ko01002	K05687	Peptidases and inhibitors
ko01002	K05523	Peptidases and inhibitors
ko01002	K05520	Peptidases and inhibitors
ko01002	K18881	Peptidases and inhibitors
ko01002	K03152	Peptidases and inhibitors
ko01002	K18199	Peptidases and inhibitors
ko01002	K25927	Peptidases and inhibitors
ko01002	K08599	Peptidases and inhibitors
ko01002	K26083	Peptidases and inhibitors
ko01002	K13440	Peptidases and inhibitors
ko01002	K24041	Peptidases and inhibitors
ko01002	K01442	Peptidases and inhibitors
ko01002	K07284	Peptidases and inhibitors
ko01002	K08600	Peptidases and inhibitors
ko01002	K24447	Peptidases and inhibitors
ko01002	K26423	Peptidases and inhibitors
ko01002	K11860	Peptidases and inhibitors
ko01002	K11859	Peptidases and inhibitors
ko01002	K11862	Peptidases and inhibitors
ko01002	K11861	Peptidases and inhibitors
ko01002	K09602	Peptidases and inhibitors
ko01002	K09603	Peptidases and inhibitors
ko01002	K08601	Peptidases and inhibitors
ko01002	K08659	Peptidases and inhibitors
ko01002	K14358	Peptidases and inhibitors
ko01002	K13439	Peptidases and inhibitors
ko01002	K07813	Peptidases and inhibitors
ko01002	K21075	Peptidases and inhibitors
ko01002	K24154	Peptidases and inhibitors
ko01002	K01376	Peptidases and inhibitors
ko01002	K18015	Peptidases and inhibitors
ko01002	K16291	Peptidases and inhibitors
ko01002	K19234	Peptidases and inhibitors
ko01002	K19235	Peptidases and inhibitors
ko01002	K19236	Peptidases and inhibitors
ko01002	K21470	Peptidases and inhibitors
ko01002	K25587	Peptidases and inhibitors
ko01002	K13716	Peptidases and inhibitors
ko01002	K13717	Peptidases and inhibitors
ko01002	K13718	Peptidases and inhibitors
ko01002	K12655	Peptidases and inhibitors
ko01002	K11863	Peptidases and inhibitors
ko01002	K15235	Peptidases and inhibitors
ko01002	K13719	Peptidases and inhibitors
ko01002	K12348	Peptidases and inhibitors
ko01002	K13720	Peptidases and inhibitors
ko01002	K22762	Peptidases and inhibitors
ko01002	K22763	Peptidases and inhibitors
ko01002	K23008	Peptidases and inhibitors
ko01002	K24456	Peptidases and inhibitors
ko01002	K20743	Peptidases and inhibitors
ko01002	K25185	Peptidases and inhibitors
ko01002	K08658	Peptidases and inhibitors
ko01002	K07052	Peptidases and inhibitors
ko01002	K11140	Peptidases and inhibitors
ko01002	K11141	Peptidases and inhibitors
ko01002	K01254	Peptidases and inhibitors
ko01002	K01256	Peptidases and inhibitors
ko01002	K13721	Peptidases and inhibitors
ko01002	K01306	Peptidases and inhibitors
ko01002	K08776	Peptidases and inhibitors
ko01002	K01257	Peptidases and inhibitors
ko01002	K01260	Peptidases and inhibitors
ko01002	K09604	Peptidases and inhibitors
ko01002	K13722	Peptidases and inhibitors
ko01002	K09605	Peptidases and inhibitors
ko01002	K13723	Peptidases and inhibitors
ko01002	K13724	Peptidases and inhibitors
ko01002	K09606	Peptidases and inhibitors
ko01002	K13725	Peptidases and inhibitors
ko01002	K03128	Peptidases and inhibitors
ko01002	K01283	Peptidases and inhibitors
ko01002	K09708	Peptidases and inhibitors
ko01002	K01392	Peptidases and inhibitors
ko01002	K01393	Peptidases and inhibitors
ko01002	K01405	Peptidases and inhibitors
ko01002	K01414	Peptidases and inhibitors
ko01002	K01284	Peptidases and inhibitors
ko01002	K01410	Peptidases and inhibitors
ko01002	K13726	Peptidases and inhibitors
ko01002	K08602	Peptidases and inhibitors
ko01002	K08603	Peptidases and inhibitors
ko01002	K08604	Peptidases and inhibitors
ko01002	K01399	Peptidases and inhibitors
ko01002	K08605	Peptidases and inhibitors
ko01002	K19351	Peptidases and inhibitors
ko01002	K01401	Peptidases and inhibitors
ko01002	K08777	Peptidases and inhibitors
ko01002	K01400	Peptidases and inhibitors
ko01002	K20273	Peptidases and inhibitors
ko01002	K20274	Peptidases and inhibitors
ko01002	K20744	Peptidases and inhibitors
ko01002	K09607	Peptidases and inhibitors
ko01002	K01416	Peptidases and inhibitors
ko01002	K01404	Peptidases and inhibitors
ko01002	K13539	Peptidases and inhibitors
ko01002	K01387	Peptidases and inhibitors
ko01002	K01388	Peptidases and inhibitors
ko01002	K01398	Peptidases and inhibitors
ko01002	K01394	Peptidases and inhibitors
ko01002	K01397	Peptidases and inhibitors
ko01002	K01402	Peptidases and inhibitors
ko01002	K01403	Peptidases and inhibitors
ko01002	K01396	Peptidases and inhibitors
ko01002	K07993	Peptidases and inhibitors
ko01002	K01413	Peptidases and inhibitors
ko01002	K07994	Peptidases and inhibitors
ko01002	K07763	Peptidases and inhibitors
ko01002	K07995	Peptidases and inhibitors
ko01002	K07996	Peptidases and inhibitors
ko01002	K07997	Peptidases and inhibitors
ko01002	K07998	Peptidases and inhibitors
ko01002	K07999	Peptidases and inhibitors
ko01002	K08000	Peptidases and inhibitors
ko01002	K08001	Peptidases and inhibitors
ko01002	K08002	Peptidases and inhibitors
ko01002	K08003	Peptidases and inhibitors
ko01002	K08004	Peptidases and inhibitors
ko01002	K08005	Peptidases and inhibitors
ko01002	K08006	Peptidases and inhibitors
ko01002	K07761	Peptidases and inhibitors
ko01002	K01406	Peptidases and inhibitors
ko01002	K19957	Peptidases and inhibitors
ko01002	K19959	Peptidases and inhibitors
ko01002	K08076	Peptidases and inhibitors
ko01002	K08778	Peptidases and inhibitors
ko01002	K01395	Peptidases and inhibitors
ko01002	K08606	Peptidases and inhibitors
ko01002	K18542	Peptidases and inhibitors
ko01002	K18543	Peptidases and inhibitors
ko01002	K05502	Peptidases and inhibitors
ko01002	K13045	Peptidases and inhibitors
ko01002	K13046	Peptidases and inhibitors
ko01002	K09608	Peptidases and inhibitors
ko01002	K13047	Peptidases and inhibitors
ko01002	K20138	Peptidases and inhibitors
ko01002	K20139	Peptidases and inhibitors
ko01002	K20745	Peptidases and inhibitors
ko01002	K20746	Peptidases and inhibitors
ko01002	K20747	Peptidases and inhibitors
ko01002	K21897	Peptidases and inhibitors
ko01002	K20748	Peptidases and inhibitors
ko01002	K08607	Peptidases and inhibitors
ko01002	K06833	Peptidases and inhibitors
ko01002	K16071	Peptidases and inhibitors
ko01002	K06540	Peptidases and inhibitors
ko01002	K06834	Peptidases and inhibitors
ko01002	K06704	Peptidases and inhibitors
ko01002	K16067	Peptidases and inhibitors
ko01002	K06835	Peptidases and inhibitors
ko01002	K06836	Peptidases and inhibitors
ko01002	K06059	Peptidases and inhibitors
ko01002	K16909	Peptidases and inhibitors
ko01002	K08608	Peptidases and inhibitors
ko01002	K08609	Peptidases and inhibitors
ko01002	K08610	Peptidases and inhibitors
ko01002	K16068	Peptidases and inhibitors
ko01002	K06837	Peptidases and inhibitors
ko01002	K08611	Peptidases and inhibitors
ko01002	K08612	Peptidases and inhibitors
ko01002	K08613	Peptidases and inhibitors
ko01002	K08614	Peptidases and inhibitors
ko01002	K16069	Peptidases and inhibitors
ko01002	K08615	Peptidases and inhibitors
ko01002	K16070	Peptidases and inhibitors
ko01002	K08616	Peptidases and inhibitors
ko01002	K08617	Peptidases and inhibitors
ko01002	K08618	Peptidases and inhibitors
ko01002	K08619	Peptidases and inhibitors
ko01002	K07764	Peptidases and inhibitors
ko01002	K08620	Peptidases and inhibitors
ko01002	K08621	Peptidases and inhibitors
ko01002	K08622	Peptidases and inhibitors
ko01002	K08623	Peptidases and inhibitors
ko01002	K08624	Peptidases and inhibitors
ko01002	K08625	Peptidases and inhibitors
ko01002	K08626	Peptidases and inhibitors
ko01002	K08627	Peptidases and inhibitors
ko01002	K08628	Peptidases and inhibitors
ko01002	K08629	Peptidases and inhibitors
ko01002	K08630	Peptidases and inhibitors
ko01002	K08631	Peptidases and inhibitors
ko01002	K08632	Peptidases and inhibitors
ko01002	K08633	Peptidases and inhibitors
ko01002	K09609	Peptidases and inhibitors
ko01002	K08634	Peptidases and inhibitors
ko01002	K01389	Peptidases and inhibitors
ko01002	K08635	Peptidases and inhibitors
ko01002	K01415	Peptidases and inhibitors
